ect_x,tech,reporter,year,ect_m
-13.9774367981251,PRIM,France,1998,-3.58283324755697
-13.9759248912832,PRIM,France,2006,-3.50987754049051
-13.9705470605338,PRIM,France,2005,-3.5227314984473
-13.9694748524282,PRIM,France,2004,-3.56027508114219
-13.9435568214819,PRIM,France,2002,-3.5615545612848
-13.9419775696833,PRIM,France,2017,-3.36241066666893
-13.9393608088781,PRIM,France,2001,-3.56784593051111
-13.9301370160665,PRIM,France,2016,-3.37153652466802
-13.926795885254,PRIM,France,2019,-3.43778026070481
-13.9267145212405,PRIM,France,2018,-3.38329684054866
-13.926009316361,PRIM,France,2000,-3.55744754822311
-13.9205375845197,PRIM,France,2012,-3.45346823912641
-13.9062645159315,PRIM,France,2014,-3.41158397360744
-13.9031199599189,PRIM,France,2013,-3.43564670562954
-13.9008804608634,PRIM,France,2015,-3.39508527152293
-13.8451130993061,MED,Portugal,2012,-3.2424789259706
-13.8439980297853,MED,Portugal,1995,-3.17036651468646
-13.8395865427172,MED,Portugal,2015,-3.14381449469615
-13.8223975836744,MED,Portugal,2016,-3.12942718215697
-13.8109794508746,MED,Portugal,2014,-3.13833491683628
-13.7925516318358,MED,Portugal,2008,-3.15792825789732
-13.78639155105,MED,Portugal,2007,-3.17453099824822
-13.7787035400031,MED,Portugal,1996,-3.1635178668696
-13.7783106218243,MED,Portugal,2000,-3.21279865077304
-13.776686639891,MED,Portugal,1999,-3.17488105254481
-13.7736351492416,MED,Portugal,2017,-3.12035178111722
-13.771179485048,MED,Portugal,2001,-3.2202512705989
-13.7682743486399,MED,Portugal,1997,-3.17755071108524
-13.7631670949623,MED,Portugal,2013,-3.15051372560722
-13.7609298241124,MED,Portugal,2010,-3.15329677475729
-13.7556352905916,MED,Portugal,2005,-3.13023469945361
-13.7515048893193,MED,Portugal,2018,-3.13011616852069
-13.7480541379091,MED,Portugal,2002,-3.22677747297195
-13.7464804532662,MED,Portugal,2019,-3.15584205251646
-13.745707668216,MED,Portugal,2006,-3.12855453134713
-13.7406360091543,MED,Portugal,2004,-3.16150823871027
-13.7394862971542,MED,Portugal,1998,-3.15332424577679
-13.689781635538,MED,Portugal,2003,-3.15861205014527
-13.6739578788761,HIGH,Austria,2007,3.86565887513573
-13.646912769345,HIGH,Austria,2004,3.85670436380613
-13.6433053009411,HIGH,Austria,2006,3.88457507746884
-13.6411156852232,HIGH,Austria,2005,3.87159535944196
-13.6215359138133,HIGH,Austria,2003,3.85001711861928
-13.6117140153278,HIGH,Austria,2008,3.88128918572668
-13.5917893221731,HIGH,Austria,2002,3.83053918838822
-13.5481692675773,HIGH,Austria,2001,3.89192331345429
-13.524087823391,HIGH,Austria,2010,3.93245960831486
-13.5225822088506,HIGH,Austria,2009,3.85076270883565
-13.5218328668427,HIGH,Austria,2000,3.87141897558472
-13.5138978232361,HIGH,Austria,2019,4.08679487793368
-13.4984433761034,HIGH,Austria,2018,4.09467584253213
-13.4933236991623,HIGH,Austria,2015,4.02158000765045
-13.492168174083,HIGH,Austria,2017,4.08554734491743
-13.4893700547643,HIGH,Austria,2012,3.93197111179595
-13.4755693725459,HIGH,Austria,2016,4.05937428568894
-13.4673644710467,HIGH,Austria,2011,3.93844003400419
-13.4483663930102,HIGH,Austria,2013,3.96651188053297
-13.4478052879211,HIGH,Austria,1999,3.88289648319464
-13.4461402033467,HIGH,Austria,2014,4.00657296058799
-13.357243703408,HIGH,Austria,1998,3.9430688051743
-13.3306578010362,HIGH,Austria,1997,3.951802633119
-13.2322454751806,HIGH,Austria,1996,3.98936267682101
-13.2236822078329,HIGH,Netherlands,2007,-6.43510366215495
-13.2036919795381,HIGH,Netherlands,2006,-6.42138078129993
-13.1697212354388,HIGH,Netherlands,2001,-6.44792858326068
-13.1630666307708,HIGH,Netherlands,2005,-6.40227209615574
-13.1603123057431,HIGH,Netherlands,2008,-6.47706492449126
-13.1505926236912,HIGH,Netherlands,1999,-6.42950085953276
-13.1492461361486,HIGH,Austria,1993,3.94184204866568
-13.1483461849768,HIGH,Netherlands,1998,-6.39837271289802
-13.1442934902923,HIGH,Netherlands,1997,-6.37127953588576
-13.1430782291638,HIGH,Netherlands,2000,-6.423184810238
-13.1329318607446,HIGH,Netherlands,2002,-6.42544198745905
-13.131659038687,HIGH,Netherlands,2004,-6.39195316048681
-13.1276731864825,HIGH,Netherlands,2009,-6.44262966969812
-13.1194083556277,HIGH,Austria,1994,4.0431534759591
-13.1192355876576,HIGH,Netherlands,2011,-6.40057496455174
-13.1081341234134,HIGH,Netherlands,2003,-6.39249545839329
-13.1003984824856,HIGH,Netherlands,2019,-6.3696094590124
-13.0888204769926,HIGH,Netherlands,2018,-6.35875629472
-13.0876593680495,HIGH,Netherlands,2017,-6.34930978496596
-13.0872298652236,HIGH,Netherlands,2016,-6.34255231132149
-13.0836574098502,HIGH,Netherlands,2015,-6.28296302599567
-13.0782229083095,HIGH,Austria,1995,4.08765607343006
-13.0711719048983,HIGH,Netherlands,1996,-6.33835746285811
-13.054092911055,HIGH,Netherlands,1993,-6.32618162623005
-13.0525952539328,HIGH,Netherlands,2010,-6.40278932367959
-13.0368103777695,HIGH,Netherlands,1994,-6.30645729242728
-13.0206086537499,HIGH,Netherlands,2014,-6.3435841307717
-12.9979268358105,HIGH,Netherlands,2012,-6.35332858623453
-12.9852236533331,HIGH,Netherlands,2013,-6.3300732506402
-12.9781750402238,HIGH,Netherlands,1995,-6.27111369643737
-12.8092394093646,RES,Germany,2009,-11.6839783736119
-12.6880020237205,RES,Germany,2011,-11.7368515309511
-12.683447993162,PRIM,Austria,2009,-5.31543683766798
-12.6235636532063,RES,Germany,2003,-11.599470777444
-12.6218592643813,PRIM,Austria,2007,-5.22232843345637
-12.6214645190055,PRIM,Austria,2011,-5.25678972045051
-12.619827826983,RES,Germany,2007,-11.6366914560276
-12.6151080842302,RES,Germany,2005,-11.5580987513569
-12.6096767988941,RES,Germany,2006,-11.5921601507378
-12.6076314443397,PRIM,Austria,2004,-5.1690048181578
-12.6044019994563,RES,Germany,2002,-11.677277765202
-12.6037049419969,RES,Germany,2004,-11.576480479869
-12.5986711862884,PRIM,Austria,2005,-5.16845707180492
-12.596736025373,PRIM,Austria,2006,-5.18622504451305
-12.5954641431581,RES,Germany,2001,-11.6441417516891
-12.5902043965324,RES,Germany,2008,-11.630601367874
-12.5879739198909,PRIM,Austria,2003,-5.17248748500694
-12.575888693435,RES,Germany,1999,-11.5904637993205
-12.5738693274344,RES,Germany,2000,-11.5880110483213
-12.5616444980862,PRIM,Austria,2008,-5.23485657185887
-12.5601183871188,PRIM,Austria,2002,-5.18521794979476
-12.5594253996697,PRIM,Greece,1993,-3.59145215293404
-12.5311602453549,RES,Germany,1998,-11.6124133078995
-12.5209762200128,RES,Germany,2010,-11.5388056974797
-12.5209255279738,PRIM,Austria,2001,-5.13503647604671
-12.5191831341542,PRIM,Greece,1994,-3.60115678110203
-12.5177345974143,RES,Germany,1997,-11.6438927489144
-12.5065408446403,RES,Germany,1993,-11.6939644784429
-12.5013737996326,PRIM,Greece,1995,-3.53897026799902
-12.498978530109,PRIM,Austria,2000,-5.15249330907506
-12.4861837691939,PRIM,Greece,1996,-3.48422474349835
-12.4859766330399,RES,Germany,1994,-11.6660754666269
-12.4825693404824,RES,Germany,1996,-11.6233789005227
-12.4802884107062,PRIM,Austria,2010,-5.18881115629063
-12.4538605502779,PRIM,Austria,2019,-5.17203814004022
-12.4436078676657,PRIM,Austria,2015,-5.15831685808653
-12.4435838455354,PRIM,Austria,2012,-5.20854469460229
-12.4413274674281,PRIM,Austria,2018,-5.15599346650389
-12.4381131421956,PRIM,Austria,2017,-5.15065592873121
-12.4354992760878,PRIM,Austria,1999,-5.15054299623231
-12.4354724868864,RES,Germany,1995,-11.5943178056928
-12.4250459774624,PRIM,Austria,2016,-5.15448165309392
-12.4201633241,RES,Germany,2012,-11.5902185091122
-12.4092510180348,RES,Germany,2019,-11.5232402829278
-12.4043020172721,PRIM,Austria,2013,-5.19111946736128
-12.4005570050356,PRIM,Austria,2014,-5.16877312095806
-12.3958683745883,RES,Germany,2013,-11.5609330154959
-12.3914509091228,RES,Germany,2018,-11.533762034281
-12.383934864057,RES,Germany,2014,-11.578709942997
-12.3835422875143,RES,Germany,2015,-11.5575789198318
-12.3828845180525,RES,Germany,2016,-11.5542809023436
-12.3823447086675,RES,Germany,2017,-11.5622864757937
-12.3529692990772,PRIM,Austria,1998,-5.09183596366542
-12.3318648297589,PRIM,Austria,1997,-5.06284085004857
-12.3184548050346,PRIM,Greece,1998,-3.35143502742527
-12.3015183829466,PRIM,Greece,1997,-3.46105944379332
-12.2440089093861,PRIM,Austria,1996,-5.05541142102833
-12.2173958757817,PRIM,Greece,2016,-3.47955762953963
-12.186793912231,PRIM,Greece,2017,-3.42466637958101
-12.181375966918,PRIM,Greece,2013,-3.6354795077882
-12.1776535897782,PRIM,Greece,2015,-3.50883691676158
-12.1745270291055,PRIM,Austria,1993,-5.0693343307959
-12.1602546426199,PRIM,Greece,2003,-3.28148884012903
-12.1527713324751,PRIM,Greece,2011,-3.67573058594671
-12.1524925480556,PRIM,Greece,2014,-3.58068029182964
-12.1518559872007,PRIM,Greece,2018,-3.37524753192561
-12.1485312593711,PRIM,Greece,2019,-3.37732610277821
-12.1477689243878,PRIM,Greece,2012,-3.62795734067363
-12.1445352314352,PRIM,Greece,2002,-3.27164340631566
-12.1436658191268,PRIM,Greece,1999,-3.25803318727807
-12.1430972675807,PRIM,Austria,1994,-5.00986624758592
-12.1368834601057,PRIM,Greece,2010,-3.73674110877263
-12.1329029235853,PRIM,Greece,2009,-3.78472178251527
-12.1002172562091,PRIM,Austria,1995,-5.00200039726466
-12.0899499250086,PRIM,Greece,2001,-3.18835618572191
-12.0449615036192,PRIM,Greece,2000,-3.13685728541152
-12.0404154727381,PRIM,Greece,2008,-3.62723532180068
-12.0322321239611,PRIM,Greece,2004,-3.3111192163033
-12.0088488964544,PRIM,Greece,2006,-3.26090703371193
-11.9907356299326,PRIM,Greece,2005,-3.30184243352665
-11.9569062664385,PRIM,Greece,2007,-3.16348408149922
-11.9394918171183,MED,Austria,2004,-3.65013182721808
-11.9391466289459,MED,Austria,2003,-3.67120458008081
-11.9234416434173,MED,Austria,2007,-3.65649358361821
-11.9228364927524,MED,Austria,2005,-3.63819972884222
-11.9157443359563,MED,Austria,2002,-3.68855997063985
-11.914126022778,MED,Austria,2006,-3.64086550219715
-11.895447540685,MED,Austria,2001,-3.65251801020157
-11.8864518120495,MED,Austria,2000,-3.67777457120805
-11.8755773421692,MED,Austria,2008,-3.66653064626638
-11.8606940101641,MED,Austria,1999,-3.70101249855707
-11.8181795303111,MED,Austria,2009,-3.65366136805064
-11.8165408061035,MED,Austria,2010,-3.6356122090703
-11.8068037382534,MED,Austria,1998,-3.66656378446379
-11.7999996870822,MED,Austria,1997,-3.65627243518165
-11.7745275680401,MED,Austria,2015,-3.58466754197333
-11.7742149563215,MED,Austria,2012,-3.63609945544254
-11.7693374175847,MED,Austria,2019,-3.56379723293668
-11.7691400827796,MED,Austria,2017,-3.56311604696165
-11.7646075414897,MED,Austria,2018,-3.55589121895359
-11.7619106456177,MED,Austria,2016,-3.57631561411391
-11.7546642343789,MED,Austria,1996,-3.67093013254535
-11.7454665232503,MED,Austria,2013,-3.62300616347499
-11.7427114954224,MED,Austria,2014,-3.60082111728412
-11.7392434030746,MED,Austria,2011,-3.57054078942096
-11.7235129878919,MED,Austria,1993,-3.72607526825407
-11.6979596826491,MED,Austria,1994,-3.66140765634434
-11.6583050673003,MED,Austria,1995,-3.64520049237745
-11.4272776901342,PRIM,Italy,2019,-30.7706241569889
-11.4265439037838,MED,Germany,2009,-16.8777280792113
-11.4066331171751,MED,Germany,2007,-16.9503430822722
-11.3989561598321,PRIM,Italy,2018,-30.7734611394608
-11.389046352515,MED,Germany,2006,-16.8949611612884
-11.3830264142411,MED,Germany,2005,-16.8485010438818
-11.3825372999007,PRIM,Italy,2009,-31.8025756589896
-11.3792003613438,PRIM,Italy,2017,-30.7792015867827
-11.3786307947203,MED,Germany,2003,-16.8886812633689
-11.3736829088322,MED,Germany,2008,-16.9519886112449
-11.3707324157566,PRIM,Italy,2016,-30.7959285068375
-11.3652912306899,MED,Germany,2004,-16.8674408136768
-11.3604579515424,MED,Germany,2002,-16.9696063409926
-11.3494134696942,PRIM,Italy,2015,-30.7740955241247
-11.3474675008235,MED,Germany,2001,-16.9405067176177
-11.3338125599641,PRIM,Italy,2014,-30.8358715404964
-11.3303040916525,PRIM,Italy,2010,-30.9641309774095
-11.3199672854342,MED,Germany,2000,-16.8794221972993
-11.3154911762599,MED,Germany,1999,-16.8706385620621
-11.3124611708336,MED,Germany,2011,-16.9694079674344
-11.3093944528547,PRIM,Italy,2011,-31.7537778628492
-11.3091367088795,PRIM,Italy,2013,-30.8981235753719
-11.3084477946099,PRIM,Italy,2003,-30.8301731999337
-11.3062996527307,PRIM,Italy,2008,-30.9967016748457
-11.3004845996411,PRIM,Italy,2012,-30.937035535924
-11.2994208641963,PRIM,Italy,2005,-30.8881611404419
-11.2968045085952,MED,Germany,2010,-16.8559615062391
-11.2967560238197,PRIM,Italy,2002,-30.7151035270574
-11.2932048409682,PRIM,Italy,2004,-30.8706195104256
-11.2835508195123,PRIM,Italy,2007,-30.9113389590514
-11.2793817427385,PRIM,Italy,2006,-30.9108445869002
-11.2671522291196,MED,Germany,1998,-16.884798208
-11.2580280622661,PRIM,Italy,2001,-30.6478049407406
-11.2546149295664,PRIM,Italy,1999,-30.6395128987127
-11.2527835582923,MED,Germany,1997,-16.905838935294
-11.2450580763394,PRIM,Italy,2000,-30.5767806511077
-11.227184211965,MED,Germany,1993,-16.9303481836082
-11.201780229762,MED,Germany,1994,-16.9191830067948
-11.1982492909302,MED,Germany,1996,-16.8896343675743
-11.1970755518971,MED,Germany,2012,-16.9302120817542
-11.1721327899462,PRIM,Italy,1995,-30.2965449057167
-11.1689077714534,PRIM,Italy,1998,-30.6531821223964
-11.1678230522698,MED,Germany,2013,-16.9069909224057
-11.1565212815529,MED,Germany,2019,-16.9461559782388
-11.1542818407728,MED,Germany,2014,-16.9380941805893
-11.1518946109994,MED,Germany,2015,-16.9266936894186
-11.1484052682962,PRIM,Italy,1994,-30.6321167442873
-11.1453843595168,PRIM,Italy,1993,-30.7417437504501
-11.1447269496767,HIGH,France,1993,-12.8956226127447
-11.144325552023,MED,Germany,2016,-16.9407387637429
-11.1425355138117,MED,Germany,2018,-16.9480072449085
-11.1388578556461,MED,Germany,2017,-16.9670809357979
-11.1358053488745,MED,Germany,1995,-16.8673532304217
-11.1153269261097,HIGH,France,1994,-12.8630635648714
-11.1034948665575,PRIM,Italy,1996,-30.7261330479133
-11.1002206114677,PRIM,Italy,1997,-30.7797622878575
-11.075980299513,HIGH,France,1995,-12.845060157966
-11.061342529646,HIGH,France,1996,-12.8419260778072
-11.0602544536495,LOW,Greece,1993,-2.91006111172617
-11.0544377996636,LOW,Austria,1993,-5.8060205257502
-11.0364413458869,LOW,Austria,1994,-5.75170129501912
-11.0343563038613,LOW,Austria,1996,-5.73454902568676
-11.0266523148757,LOW,Austria,1999,-5.7176355784736
-11.0232193909936,LOW,Austria,1997,-5.69526256854778
-11.0108738950435,LOW,Austria,1998,-5.69980147740011
-11.00656083906,LOW,Austria,2003,-5.64980576647315
-11.0022153153047,LOW,Austria,2000,-5.67450469242702
-11.0008677762272,LOW,Austria,1995,-5.74203542504353
-10.9939148223187,LOW,Austria,2001,-5.64506701918483
-10.9891367883571,LOW,Austria,2002,-5.66801033107597
-10.9811817823815,LOW,Austria,2004,-5.61809339339484
-10.980065661163,HIGH,France,1997,-12.7881029187455
-10.9783044675607,LOW,Greece,1994,-2.91515602870232
-10.9542047218253,LOW,Austria,2005,-5.60332345665523
-10.9439404372252,HIGH,France,1998,-12.7474408615219
-10.9420098847417,LOW,Austria,2009,-5.6711294819734
-10.9395065022275,HIGH,France,1999,-12.7423429556157
-10.9362974162431,LOW,Austria,2006,-5.60609165602564
-10.9244882451213,LOW,Austria,2007,-5.61377498840112
-10.9189707427117,HIGH,France,2003,-12.714917979703
-10.9171840232737,HIGH,France,2008,-12.6803519991603
-10.9140305033513,HIGH,France,2007,-12.6794768836343
-10.910100791557,HIGH,France,2010,-12.6830609115177
-10.9024525176979,HIGH,France,2004,-12.7085362654333
-10.8975323614611,HIGH,France,2005,-12.6869413906358
-10.8938608350498,HIGH,France,2006,-12.6871092631781
-10.8929426319197,LOW,Austria,2008,-5.63144624304326
-10.8869033260304,LOW,Greece,1995,-2.84645237048539
-10.8861050525348,HIGH,France,2002,-12.6990444205722
-10.8857356218003,HIGH,France,2001,-12.6894311013434
-10.8786294766221,HIGH,France,2000,-12.668668289058
-10.8636083844046,LOW,Austria,2010,-5.61227781474118
-10.8592914463527,HIGH,France,2009,-12.8518070470328
-10.8583851798022,LOW,Greece,1996,-2.78879502724014
-10.8403508872195,LOW,Austria,2011,-5.58131301194867
-10.8323499972808,HIGH,France,2012,-12.6731835751215
-10.8286810714566,HIGH,France,2017,-12.6026414585869
-10.8249090192637,HIGH,France,2016,-12.5931468649591
-10.8141396687399,LOW,Austria,2015,-5.56707747576408
-10.8141005203322,HIGH,France,2013,-12.6642639025169
-10.8137687635312,LOW,Austria,2012,-5.6063165510499
-10.8127190376821,HIGH,France,2014,-12.6340704706228
-10.8106284266429,HIGH,France,2019,-12.5977805900726
-10.8103144109847,HIGH,France,2018,-12.6038954109453
-10.8092329193794,LOW,Austria,2016,-5.56692661452008
-10.8085400132052,LOW,Austria,2017,-5.55486704001268
-10.8029952332211,HIGH,France,2015,-12.5903744099871
-10.7989374121837,LOW,Austria,2013,-5.60175104214451
-10.7973538808877,LOW,Austria,2014,-5.58551811468442
-10.7936262919771,LOW,Austria,2018,-5.54406153760243
-10.7879126289108,LOW,Austria,2019,-5.54924911611037
-10.7821746035474,HIGH,France,2011,-12.8040737759141
-10.6429239597706,LOW,Greece,1998,-2.64665535214703
-10.6035844496045,LOW,Greece,1997,-2.7579274931298
-10.5068757651344,LOW,Greece,2001,-2.48052485140382
-10.4762082633646,LOW,Greece,2019,-2.47840746790083
-10.4630456421699,LOW,Greece,2002,-2.55530738997569
-10.4543159378086,LOW,Greece,2003,-2.56034040484502
-10.4484588260322,LOW,Greece,1999,-2.54939554999346
-10.436321524976,LOW,Greece,2000,-2.43026153007816
-10.4362611699683,LOW,Greece,2018,-2.47514762406589
-10.4304473536452,LOW,Greece,2016,-2.5779564567516
-10.4158024681491,LOW,Greece,2017,-2.52258156930082
-10.3875205737829,LOW,Greece,2015,-2.60748951287907
-10.332805416181,LOW,Greece,2004,-2.58701203100128
-10.2715206399481,LOW,Greece,2014,-2.67433383548831
-10.2500866879725,LOW,Greece,2013,-2.72685686476399
-10.2499907098846,LOW,Greece,2006,-2.52820802891905
-10.1995232382092,LOW,Greece,2007,-2.42821717326947
-10.1882730545204,LOW,Greece,2005,-2.57032093719164
-10.0972694494266,LOW,Greece,2012,-2.71064546860903
-10.0540592926251,LOW,Greece,2010,-2.80856402381303
-10.0477963317923,LOW,Greece,2011,-2.75106407762902
-10.0259222337603,LOW,Greece,2009,-2.85298137584405
-10.0158196924867,RES,Austria,1993,0.0281319922429368
-10.0153094510843,LOW,Greece,2008,-2.69670087222421
-10.011311709604,RES,Austria,1999,-0.0620954012499162
-10.0067744235864,RES,Austria,2003,-0.10143197846604
-10.0004414446779,RES,Austria,1997,0.0234048993375797
-10.0004260627124,RES,Austria,1996,0.0534582583672556
-9.99518148502516,RES,Austria,2000,-0.075020912104204
-9.99219081071774,RES,Austria,1994,0.111488010684029
-9.98925711677802,RES,Austria,1998,0.00257885238912614
-9.98923565715189,RES,Austria,2002,-0.117219618433229
-9.98870352130614,RES,Austria,2001,-0.0573821673535928
-9.98522059746088,RES,Austria,2004,-0.0997288925276738
-9.95858191912659,RES,Austria,2005,-0.0930084599366978
-9.95242515410466,RES,Austria,1995,0.139474038801843
-9.93917608843682,RES,Austria,2006,-0.095591171378528
-9.93290651284417,RES,Austria,2009,-0.195902458059737
-9.9293609252501,RES,Austria,2007,-0.125732550886704
-9.90781114968559,RES,Greece,2016,0.0971831996986735
-9.89318530225738,RES,Austria,2008,-0.121973725400562
-9.89211156317588,RES,Greece,2013,-0.00827763845584906
-9.87437803926825,RES,Greece,2015,0.0647198738857361
-9.86885850778886,RES,Greece,2017,0.152610784703603
-9.86476350817028,RES,Greece,2011,0.0409430969479564
-9.86049872632978,RES,Greece,2012,0.0554158128842804
-9.85897450690143,RES,Austria,2010,-0.0696932424275882
-9.85824644742195,RES,Greece,2009,-0.0614315936703193
-9.85713868110596,RES,Greece,2014,0.0286750009746154
-9.85431800420652,RES,Greece,2010,-0.0239005280646752
-9.8322650832643,RES,Austria,2011,-0.125062657041613
-9.82778882817767,RES,Greece,2018,0.183064043472699
-9.81903191636241,RES,Greece,2019,0.167279394163492
-9.8098164370958,RES,Austria,2012,-0.0819782781749296
-9.80474610621403,RES,Austria,2015,-0.00849367676603663
-9.79521802393956,RES,Austria,2016,0.0146660851324096
-9.7932639249114,RES,Austria,2017,0.0298648003042423
-9.79102456034175,RES,Austria,2013,-0.0534260988042128
-9.78681511288867,RES,Austria,2014,-0.0204706265625063
-9.77885659362706,RES,Austria,2018,0.0305259520458172
-9.77386993476821,RES,Austria,2019,0.0176462885426094
-9.75029882124783,RES,Greece,2008,0.0752331966687431
-9.70792831989101,RES,Italy,2009,-15.4058903234773
-9.63924324093749,RES,Greece,1993,-0.00492681598365063
-9.63672167334904,RES,Italy,2019,-15.0256114530412
-9.62389291087722,RES,Italy,2010,-15.2281059424674
-9.62047708540902,RES,Italy,2018,-15.0357347408145
-9.61604380729267,RES,Italy,2011,-15.3104095302267
-9.61416505943979,RES,Italy,2016,-15.107687147273
-9.60905384998997,RES,Italy,2017,-15.0594241971105
-9.5982261683162,RES,Italy,2015,-15.1127039223334
-9.59721715243293,RES,Italy,2014,-15.1876307553601
-9.59641453053229,RES,Italy,2003,-15.1309928230235
-9.59074265988801,RES,Greece,1994,0.0134448296106795
-9.58633337825768,RES,Italy,2013,-15.2473795107571
-9.58284903877555,LOW,France,1993,-10.2463198362398
-9.58115520517351,RES,Italy,2012,-15.2492653512711
-9.57990772257656,RES,Italy,2008,-15.192812112643
-9.57960996488392,RES,Italy,2005,-15.1396974502536
-9.57761844056589,RES,Italy,2004,-15.140297079264
-9.56899266531366,RES,Italy,2002,-15.0287533033034
-9.56622991067402,RES,Greece,1995,0.117303656288786
-9.55449314347197,RES,Italy,1999,-15.0706909809012
-9.55375906231346,LOW,France,1994,-10.2145889332597
-9.55325856075802,RES,Italy,2006,-15.123937293117
-9.54567162637241,RES,Greece,1996,0.185475316083399
-9.54547189147616,RES,Italy,2007,-15.0949397229121
-9.53368473822508,RES,Italy,1993,-15.3845368636201
-9.52382691676479,RES,Italy,2001,-14.9719805537422
-9.51408408430656,RES,Italy,2000,-14.9417000808605
-9.50775854879267,LOW,France,1995,-10.1855691345263
-9.50517993449787,RES,Italy,1994,-15.2436958016084
-9.50273834327059,LOW,France,1996,-10.198944396754
-9.48667401366301,RES,Italy,1998,-15.1141586624292
-9.45802598478344,RES,Italy,1995,-14.8850272073553
-9.44971987566937,RES,Italy,1997,-15.2675719268844
-9.44971172655278,RES,Italy,1996,-15.2576019056443
-9.44776862098953,LOW,France,1997,-10.1901676876257
-9.42390835449222,LOW,France,1999,-10.1787458397749
-9.41722367465832,LOW,France,1998,-10.1620852868196
-9.41665989487658,LOW,France,2009,-10.1638438445511
-9.41483835120071,LOW,France,2007,-10.1503961936857
-9.41083474646594,LOW,France,2008,-10.1391106268656
-9.4095845465957,LOW,France,2003,-10.1651275616657
-9.40005844787192,LOW,France,2004,-10.1732831226466
-9.39290443505469,LOW,France,2005,-10.1482436941495
-9.39164445878473,LOW,France,2010,-10.1234439991679
-9.38951063889722,LOW,France,2006,-10.1488010300305
-9.38496329737547,LOW,France,2001,-10.154030035924
-9.38203272017575,LOW,France,2002,-10.1586689576791
-9.37801496702819,LOW,France,2000,-10.1328429190253
-9.35957556745033,RES,Greece,1998,0.363718098746347
-9.35241989984257,RES,Greece,1997,0.252595932574176
-9.34198522837087,HIGH,Italy,2009,-10.3715678551973
-9.33698411206539,LOW,France,2011,-10.1143531663783
-9.33109276053723,LOW,France,2019,-10.1097200911508
-9.31994452357109,LOW,France,2017,-10.0615280570961
-9.31821522795117,LOW,France,2016,-10.0550414011155
-9.31791954526172,LOW,France,2012,-10.1249639891376
-9.31005844531506,LOW,France,2018,-10.0785952752905
-9.30163508256086,LOW,France,2015,-10.0628260856629
-9.30012916067014,LOW,France,2014,-10.0889517084893
-9.29726422159791,LOW,France,2013,-10.1130891995298
-9.27610055305802,HIGH,Italy,2011,-10.2630426244371
-9.24940476533849,HIGH,Italy,2019,-9.7451082999302
-9.21177701011288,HIGH,Italy,2018,-9.75582223350958
-9.18897301408926,HIGH,Italy,2017,-9.78456283586665
-9.17553993780405,RES,Greece,1999,0.476862778155456
-9.17384841661461,HIGH,Italy,2016,-9.84122639079338
-9.16683505395323,RES,Greece,2003,0.496696005595
-9.1547983058415,HIGH,Italy,2015,-9.85506109516782
-9.15415786647016,RES,Greece,2002,0.487009399396476
-9.15149154131823,HIGH,Italy,2002,-9.78035512312621
-9.13335401480495,HIGH,Italy,2003,-9.8719517644858
-9.12933872246863,HIGH,Italy,2014,-9.93233538824189
-9.12841023291438,HIGH,Italy,2001,-9.73042214116316
-9.121393075982,HIGH,Italy,2000,-9.71376033161099
-9.11325228568634,HIGH,Italy,2005,-9.86270214583725
-9.1109175133467,HIGH,Italy,2004,-9.86998698992003
-9.10473152745403,HIGH,Italy,1999,-9.8571354141902
-9.10174532221836,RES,Greece,2001,0.519031176416427
-9.10135129918752,HIGH,Italy,2010,-9.94374319660844
-9.10072833728637,HIGH,Italy,1995,-9.73732484357989
-9.09644542082992,HIGH,Italy,2008,-9.8926297505902
-9.09413588931521,HIGH,Italy,2013,-9.98970385474753
-9.0931850868706,HIGH,Italy,2007,-9.79562236890542
-9.08639985355068,HIGH,Italy,2006,-9.83343394507602
-9.08272733999251,HIGH,Italy,2012,-9.98059195654391
-9.06361716489453,RES,Greece,2000,0.572652220866492
-9.03151027247777,RES,Greece,2004,0.475032039062596
-9.00866533478611,HIGH,Italy,1998,-9.90786982826458
-8.99342195245174,RES,Greece,2006,0.570978116980159
-8.98520805492556,RES,Greece,2005,0.536563183593588
-8.98339853638605,HIGH,Italy,1994,-10.0827321240961
-8.94795032805161,HIGH,Italy,1993,-10.2262673522204
-8.93325828710438,HIGH,Italy,1996,-10.071300659741
-8.93261682670802,RES,Greece,2007,0.678231985420435
-8.90913032692284,HIGH,Italy,1997,-10.0632000759454
-8.48074175046703,RES,Finland,1993,-2.94739818411176
-8.34997345257217,RES,Finland,1994,-2.86033757616129
-8.23647023366139,RES,Finland,1996,-2.83013967954511
-8.2182700795905,RES,Finland,1995,-2.79042133902276
-8.19532512210436,RES,Finland,1997,-2.8744117891932
-8.16531139383977,RES,Finland,1998,-2.90262112016129
-8.11913537328858,RES,Finland,1999,-2.95510914819172
-8.09038078458748,RES,Finland,2003,-2.98180798610271
-8.07112164903051,RES,Finland,2001,-2.98130624146569
-8.06757563930478,MED,Italy,2009,-21.4555386739549
-8.06557910837913,RES,Finland,2000,-2.95395202995579
-8.05724239928219,RES,Finland,2002,-2.97900043246402
-8.05656032818437,RES,Finland,2004,-2.99087205565245
-8.02457166305207,MED,Spain,1993,-5.23196047529198
-8.00987942127399,RES,Finland,2005,-2.93052710948584
-7.99981881359569,RES,Finland,2016,-2.80400800501161
-7.99595844778204,RES,Finland,2018,-2.80984244670582
