reporter,year,tech,tech_exports,xsum,xqt,xprices,tech_imports,msum,mqt,mprices,income,consump,imports,fprices,xrate,prices,rprices,old_rprices,exports,inst_income,fincome_alt,fincome,fincome_alt3,fincome_alt2,investment,sum_tech_exports,sum_tech_imports,share_tech_exports,share_tech_imports
France,2008,MED,24.0308605086509,215369360730,27319334411,6.66993002529499,24.1750240464497,214471241955,31555825315,6.52158763572486,7.65419959489862,7.37892010877349,6.35469607459908,101.4144048,1.470755469,97.4129244,4.6091370943925,4.55443677904484,6.35458549584611,7.63963108201184,12.1092094510893,9.3222845278359,12.1149565538959,8.99287740554506,6.22657046318285,724974060235,845324770227,0.297071816142205,0.253714607105866
France,2008,PRIM,24.5311367472158,184762743262,45054411792,6.01637180887599,26.0720466587883,274670512011,210351685290,4.87196160532965,7.65419959489862,7.37892010877349,6.35469607459908,101.4144048,1.470755469,97.4129244,4.6091370943925,4.55443677904484,6.35458549584611,7.63963108201184,12.1092094510893,9.3222845278359,12.1149565538959,8.99287740554506,6.22657046318285,724974060235,845324770227,0.254854281547824,0.324928976039873
France,2008,RES,24.9086845457301,118729660417,65721013122,5.19660062475002,25.4713733021352,129826740196,115365744108,4.72326351460696,7.65419959489862,7.37892010877349,6.35469607459908,101.4144048,1.470755469,97.4129244,4.6091370943925,4.55443677904484,6.35458549584611,7.63963108201184,12.1092094510893,9.3222845278359,12.1149565538959,8.99287740554506,6.22657046318285,724974060235,845324770227,0.163770908408108,0.153582084387681
France,2009,HIGH,19.7612119910103,1.10943e+11,382107290,10.2762405878298,19.8140338409746,102628004682,402833483,10.1455130275694,7.62504565293668,7.38808788025871,6.25648163587734,95.1789118,1.394782422,93.8480151,4.61614028383082,4.58615797994671,6.23919651046192,7.64864241191242,12.0517170230369,9.273898662845,12.0575292604009,8.94363357233633,6.08156664290174,564549748987,654759223943,0.196515896427322,0.156741594358867
France,2009,LOW,23.2783898219041,63732093082,12872895604,6.2047344527798,23.5681543333965,94256929099,17199640741,6.30630603145555,7.62504565293668,7.38808788025871,6.25648163587734,95.1789118,1.394782422,93.8480151,4.61614028383082,4.58615797994671,6.23919651046192,7.64864241191242,12.0517170230369,9.273898662845,12.0575292604009,8.94363357233633,6.08156664290174,564549748987,654759223943,0.112890127391532,0.143956626576987
France,2009,MED,23.8167587628974,159608533957,22053976504,6.58440141453185,24.0277146874995,161653435325,27233527708,6.38617609100456,7.62504565293668,7.38808788025871,6.25648163587734,95.1789118,1.394782422,93.8480151,4.61614028383082,4.58615797994671,6.23919651046192,7.64864241191242,12.0517170230369,9.273898662845,12.0575292604009,8.94363357233633,6.08156664290174,564549748987,654759223943,0.282718279909598,0.246889893893381
France,2009,PRIM,23.8707329837296,145441394902,23277032546,6.43747626049843,25.6979853857713,199768808215,144708235862,4.92761137615036,7.62504565293668,7.38808788025871,6.25648163587734,95.1789118,1.394782422,93.8480151,4.61614028383082,4.58615797994671,6.23919651046192,7.64864241191242,12.0517170230369,9.273898662845,12.0575292604009,8.94363357233633,6.08156664290174,564549748987,654759223943,0.257623699528647,0.305102701741229
France,2009,RES,24.7270074276087,84824727046,54802816612,5.04201568814236,25.2463538618907,96452046622,92119626914,4.65112811968312,7.62504565293668,7.38808788025871,6.25648163587734,95.1789118,1.394782422,93.8480151,4.61614028383082,4.58615797994671,6.23919651046192,7.64864241191242,12.0517170230369,9.273898662845,12.0575292604009,8.94363357233633,6.08156664290174,564549748987,654759223943,0.1502519967429,0.147309183429536
France,2010,HIGH,19.8884466299617,1.27385e+11,433952930,10.2872033897756,19.8066651470402,120845931649,399876036,10.3162873180088,7.64435219851578,7.40495448335342,6.34167272652457,98.6828264,1.325716667,95.960399,4.62598298720048,4.56341420022544,6.32257385748441,7.66522485558517,12.0911877032165,9.29690377363985,12.0969287690169,8.96502597885817,6.11463791765956,618635848680,722141018083,0.205912735693874,0.167343951697687
France,2010,LOW,23.4608037592526,68523137386,15448901837,6.0948037239763,23.7663168505132,102868136139,20969122815,6.19556710879407,7.64435219851578,7.40495448335342,6.34167272652457,98.6828264,1.325716667,95.960399,4.62598298720048,4.56341420022544,6.32257385748441,7.66522485558517,12.0911877032165,9.29690377363985,12.0969287690169,8.96502597885817,6.11463791765956,618635848680,722141018083,0.110764899144157,0.142448820331622
France,2010,MED,23.7648917425776,171731530443,20939260835,6.709476668227,23.9813521772236,173287560671,25999734860,6.50203626069293,7.64435219851578,7.40495448335342,6.34167272652457,98.6828264,1.325716667,95.960399,4.62598298720048,4.56341420022544,6.32257385748441,7.66522485558517,12.0911877032165,9.29690377363985,12.0969287690169,8.96502597885817,6.11463791765956,618635848680,722141018083,0.277597120841652,0.239963603135313
France,2010,PRIM,23.9354417696581,154646301312,24833062552,6.43413483561328,25.72166069421,214635659274,148175125888,4.97571731135191,7.64435219851578,7.40495448335342,6.34167272652457,98.6828264,1.325716667,95.960399,4.62598298720048,4.56341420022544,6.32257385748441,7.66522485558517,12.0911877032165,9.29690377363985,12.0969287690169,8.96502597885817,6.11463791765956,618635848680,722141018083,0.249979534231605,0.297221254435558
France,2010,RES,24.734473033588,96349879539,55213483880,5.16194913396217,25.2738978275139,110503730350,94692234007,4.75958747463216,7.64435219851578,7.40495448335342,6.34167272652457,98.6828264,1.325716667,95.960399,4.62598298720048,4.56341420022544,6.32257385748441,7.66522485558517,12.0911877032165,9.29690377363985,12.0969287690169,8.96502597885817,6.11463791765956,618635848680,722141018083,0.155745710088713,0.15302237039982
France,2011,HIGH,21.1775851903454,1.35826e+11,1575100931,9.06222548741449,21.53506591872,133427054426,2251958049,8.68692502392514,7.66604251846951,7.41241634082025,6.39840623120773,104.0314481,1.391955253,98.7448889,4.6283543375205,4.53515186211881,6.3842696882793,7.67256249547167,12.0921064533255,9.31150637294406,12.0979244757503,8.9797583486982,6.18214668166803,703004251174,860499052126,0.193207935475744,0.155057758746331
France,2011,LOW,23.538125167938,76715251227,16690827733,6.13041138619765,23.949117825104,117814118525,25175013835,6.14842631352169,7.66604251846951,7.41241634082025,6.39840623120773,104.0314481,1.391955253,98.7448889,4.6283543375205,4.53515186211881,6.3842696882793,7.67256249547167,12.0921064533255,9.31150637294406,12.0979244757503,8.9797583486982,6.18214668166803,703004251174,860499052126,0.109124875274776,0.13691371098425
France,2011,MED,24.0072031686713,195495223005,26680616600,6.59676879863305,24.3598472504264,206306980931,37961838817,6.29795403074764,7.66604251846951,7.41241634082025,6.39840623120773,104.0314481,1.391955253,98.7448889,4.6283543375205,4.53515186211881,6.3842696882793,7.67256249547167,12.0921064533255,9.31150637294406,12.0979244757503,8.9797583486982,6.18214668166803,703004251174,860499052126,0.278085406565505,0.239752711430984
France,2011,PRIM,24.1542327419802,177669089444,30906511969,6.35412605300448,25.7956194921646,264546640592,159549410064,5.11083410146447,7.66604251846951,7.41241634082025,6.39840623120773,104.0314481,1.391955253,98.7448889,4.6283543375205,4.53515186211881,6.3842696882793,7.67256249547167,12.0921064533255,9.31150637294406,12.0979244757503,8.9797583486982,6.18214668166803,703004251174,860499052126,0.252728328665576,0.3074339709479
France,2011,RES,24.8771150970061,117298687498,63678644810,5.21604449224988,25.4293700788334,138404257652,110620369175,4.82924475019304,7.66604251846951,7.41241634082025,6.39840623120773,104.0314481,1.391955253,98.7448889,4.6283543375205,4.53515186211881,6.3842696882793,7.67256249547167,12.0921064533255,9.31150637294406,12.0979244757503,8.9797583486982,6.18214668166803,703004251174,860499052126,0.166853454018399,0.160841847890535
France,2012,HIGH,21.1656192421622,1.37262e+11,1556365671,9.08470828903402,21.4346825240949,127852748968,2036874830,8.74463270185521,7.66916886721809,7.41428247774176,6.40040643753119,105.8089885,1.284788672,100.1155082,4.62026439803446,4.53170786028291,6.41229467309425,7.67439770902313,12.1056535840859,9.30476279420397,12.1114394580148,8.96715851309538,6.156816472381,676689160104,805036036065,0.202843503476403,0.158816181189778
France,2012,LOW,23.5343033356509,71697463111,16627159930,6.06658805226882,23.8645453452746,107315569849,23133447369,6.13966442253862,7.66916886721809,7.41428247774176,6.40040643753119,105.8089885,1.284788672,100.1155082,4.62026439803446,4.53170786028291,6.41229467309425,7.67439770902313,12.1056535840859,9.30476279420397,12.1114394580148,8.96715851309538,6.156816472381,676689160104,805036036065,0.105953319985177,0.133305299441695
France,2012,MED,24.0053756035835,183196622282,26631900566,6.53362043409579,24.3125945893409,184978700146,36209762051,6.23608211769755,7.66916886721809,7.41428247774176,6.40040643753119,105.8089885,1.284788672,100.1155082,4.62026439803446,4.53170786028291,6.41229467309425,7.67439770902313,12.1056535840859,9.30476279420397,12.1114394580148,8.96715851309538,6.156816472381,676689160104,805036036065,0.270724925243142,0.229776919118021
France,2012,PRIM,24.0469399919478,174633247197,27762165902,6.4441840754916,25.6632272543364,250166300817,139764856963,5.18733466857875,7.66916886721809,7.41428247774176,6.40040643753119,105.8089885,1.284788672,100.1155082,4.62026439803446,4.53170786028291,6.41229467309425,7.67439770902313,12.1056535840859,9.30476279420397,12.1114394580148,8.96715851309538,6.156816472381,676689160104,805036036065,0.258070111792778,0.310751680185409
France,2012,RES,24.8430406327553,109899827514,61545380426,5.18496468210619,25.4284715596247,134722716285,110521019289,4.80318317604862,7.66916886721809,7.41428247774176,6.40040643753119,105.8089885,1.284788672,100.1155082,4.62026439803446,4.53170786028291,6.41229467309425,7.67439770902313,12.1056535840859,9.30476279420397,12.1114394580148,8.96715851309538,6.156816472381,676689160104,805036036065,0.1624081395025,0.167349920065097
France,2013,HIGH,21.1729980077868,1.40393e+11,1567892202,9.09988364794659,21.4341836611331,127558201871,2035858962,8.74282510750492,7.67491564148907,7.42228045097271,6.4243033858424,104.3719843,1.328118039,99.8993514,4.62482679674202,4.54502255795453,6.43347596199734,7.68226379046996,12.1251048203451,9.30575218297952,12.1308659330592,8.96240425932689,6.15933172419881,686814709766,809733095380,0.204411754733431,0.157531169960564
France,2013,LOW,23.5796758615859,74849377334,17398952872,6.0642379533286,23.8575369296435,109721368217,22971885363,6.16884322936106,7.67491564148907,7.42228045097271,6.4243033858424,104.3719843,1.328118039,99.8993514,4.62482679674202,4.54502255795453,6.43347596199734,7.68226379046996,12.1251048203451,9.30575218297952,12.1308659330592,8.96240425932689,6.15933172419881,686814709766,809733095380,0.108980451742947,0.135503129170617
France,2013,MED,23.9262507181227,186074709716,24605866280,6.6283335630189,24.3094598957697,189901802357,36096433261,6.26548323602279,7.67491564148907,7.42228045097271,6.4243033858424,104.3719843,1.328118039,99.8993514,4.62482679674202,4.54502255795453,6.43347596199734,7.68226379046996,12.1251048203451,9.30575218297952,12.1308659330592,8.96240425932689,6.15933172419881,686814709766,809733095380,0.270924176593999,0.234523948002744
France,2013,PRIM,24.0055986667243,177212882972,26637841824,6.50018909474072,25.6640996234119,252169180409,139886836700,5.19443661260823,7.67491564148907,7.42228045097271,6.4243033858424,104.3719843,1.328118039,99.8993514,4.62482679674202,4.54502255795453,6.43347596199734,7.68226379046996,12.1251048203451,9.30575218297952,12.1308659330592,8.96240425932689,6.15933172419881,686814709766,809733095380,0.258021385465633,0.311422593256682
France,2013,RES,24.8181046814576,108284739744,60029664268,5.19509557829791,25.4183951129794,130382542526,109412952200,4.78051367415106,7.67491564148907,7.42228045097271,6.4243033858424,104.3719843,1.328118039,99.8993514,4.62482679674202,4.54502255795453,6.43347596199734,7.68226379046996,12.1251048203451,9.30575218297952,12.1308659330592,8.96240425932689,6.15933172419881,686814709766,809733095380,0.15766223146399,0.161019159609393
France,2014,HIGH,21.1515562628143,1.37896e+11,1534631713,9.10337953797232,21.4742301981451,128010942600,2119042554,8.7063215741175,7.68443215751541,7.43191796738618,6.47212818725511,102.400692,1.328500784,99.2321846,4.62086044948759,4.56215596007523,6.46567602965853,7.69174375020895,12.1288499931768,9.32429876968699,12.1347521296797,8.97705241472745,6.19120619750502,687534172194,794292605259,0.20056603086354,0.161163457587848
France,2014,LOW,23.6317093969656,77492237269,18328249535,6.04690439304042,23.881150205045,113224129642,23520781937,6.17665512032502,7.68443215751541,7.43191796738618,6.47212818725511,102.400692,1.328500784,99.2321846,4.62086044948759,4.56215596007523,6.46567602965853,7.69174375020895,12.1288499931768,9.32429876968699,12.1347521296797,8.97705241472745,6.19120619750502,687534172194,794292605259,0.112710379211718,0.142547127963102
France,2014,MED,23.9570703248955,189238190826,25376016304,6.614372188547,24.345104010418,191849479678,37406263867,6.24004311707648,7.68443215751541,7.43191796738618,6.47212818725511,102.400692,1.328500784,99.2321846,4.62086044948759,4.56215596007523,6.46567602965853,7.69174375020895,12.1288499931768,9.32429876968699,12.1347521296797,8.97705241472745,6.19120619750502,687534172194,794292605259,0.275241869392643,0.241535019220584
France,2014,PRIM,24.0201738221348,175765523396,27028935712,6.47741305416749,25.5586874210453,237092980325,125891645937,5.23820098813254,7.68443215751541,7.43191796738618,6.47212818725511,102.400692,1.328500784,99.2321846,4.62086044948759,4.56215596007523,6.46567602965853,7.69174375020895,12.1288499931768,9.32429876968699,12.1347521296797,8.97705241472745,6.19120619750502,687534172194,794292605259,0.255646236222866,0.298495766868797
France,2014,RES,24.8286428930674,107142220703,60665614577,5.17395024721921,25.4119086407845,124115073014,108705544897,4.73773652559907,7.68443215751541,7.43191796738618,6.47212818725511,102.400692,1.328500784,99.2321846,4.62086044948759,4.56215596007523,6.46567602965853,7.69174375020895,12.1288499931768,9.32429876968699,12.1347521296797,8.97705241472745,6.19120619750502,687534172194,794292605259,0.155835484309234,0.15625862835967
France,2015,HIGH,21.1556437870455,1.24187e+11,1540917395,8.9945807300228,21.5194512159217,116140729420,2217067505,8.56378744746047,7.69549965796285,7.44516635692937,6.52943489652745,100,1.109512891,100,4.60517018598809,4.60517018598809,6.51108835311024,7.70477797531012,12.1447883932888,9.347517062422,12.1507512985433,8.99902509005453,6.21323715911419,598688288276,675526859166,0.207431817912477,0.171926146006077
France,2015,LOW,23.6232231761794,68222602644,18173370063,5.92798877376544,23.8962208201972,101099770354,23877939119,6.04832305728735,7.69549965796285,7.44516635692937,6.52943489652745,100,1.109512891,100,4.60517018598809,4.60517018598809,6.51108835311024,7.70477797531012,12.1447883932888,9.347517062422,12.1507512985433,8.99902509005453,6.21323715911419,598688288276,675526859166,0.113953461225132,0.149660622641736
France,2015,MED,23.9545620175837,167188001298,25312445218,6.49299294085461,24.3599873445215,173832141669,37967157419,6.12653880895036,7.69549965796285,7.44516635692937,6.52943489652745,100,1.109512891,100,4.60517018598809,4.60517018598809,6.51108835311024,7.70477797531012,12.1447883932888,9.347517062422,12.1507512985433,8.99902509005453,6.21323715911419,598688288276,675526859166,0.279257177018511,0.257328245813367
France,2015,PRIM,23.9424456500855,150232743203,25007600862,6.39817608577793,25.5322048676603,186043770922,122601472093,5.02221312883987,7.69549965796285,7.44516635692937,6.52943489652745,100,1.109512891,100,4.60517018598809,4.60517018598809,6.51108835311024,7.70477797531012,12.1447883932888,9.347517062422,12.1507512985433,8.99902509005453,6.21323715911419,598688288276,675526859166,0.250936499251747,0.275405438581211
France,2015,RES,24.84546995477,88857941131,61695075729,4.97000499559739,25.4133956741277,98410446801,108867313915,4.50418731390658,7.69549965796285,7.44516635692937,6.52943489652745,100,1.109512891,100,4.60517018598809,4.60517018598809,6.51108835311024,7.70477797531012,12.1447883932888,9.347517062422,12.1507512985433,8.99902509005453,6.21323715911419,598688288276,675526859166,0.148421044592133,0.14567954695761
France,2016,HIGH,21.1705563374428,1.23295e+11,1564068596,8.97245954333939,21.5016340989979,118078729994,2177915577,8.59815352926002,7.70639471652164,7.46168924159014,6.55830191086801,97.761033,1.106903113,98.7242238,4.61903334184638,4.61688502452807,6.52869112829007,7.7210376448568,12.1527746676682,9.36832526323976,12.1588223688752,9.01927368777953,6.22059156174887,594150500461,669488756006,0.207514762512757,0.176371490834929
France,2016,LOW,23.618058134732,68799972611,18079745848,5.9415812350458,23.9227773975993,102252492866,24520550470,6.03310380006851,7.70639471652164,7.46168924159014,6.55830191086801,97.761033,1.106903113,98.7242238,4.61903334184638,4.61688502452807,6.52869112829007,7.7210376448568,12.1527746676682,9.36832526323976,12.1588223688752,9.01927368777953,6.22059156174887,594150500461,669488756006,0.115795530858963,0.152732203414457
France,2016,MED,23.9544391313873,168749670367,25309334859,6.50241326791721,24.3909314700611,180832533954,39160384375,6.1350759290793,7.70639471652164,7.46168924159014,6.55830191086801,97.761033,1.106903113,98.7242238,4.61903334184638,4.61688502452807,6.52869112829007,7.7210376448568,12.1527746676682,9.36832526323976,12.1588223688752,9.01927368777953,6.22059156174887,594150500461,669488756006,0.284018393043627,0.270105408540094
France,2016,PRIM,23.964442784877,148954748863,25563791300,6.36763579897108,25.5440227994679,175140661461,124058963232,4.95000265430928,7.70639471652164,7.46168924159014,6.55830191086801,97.761033,1.106903113,98.7242238,4.61903334184638,4.61688502452807,6.52869112829007,7.7210376448568,12.1527746676682,9.36832526323976,12.1588223688752,9.01927368777953,6.22059156174887,594150500461,669488756006,0.25070205065455,0.261603589141429
France,2016,RES,24.833911296316,84351108620,60986068898,4.92951267861834,25.3544452930338,93184337731,102635046280,4.50857038737373,7.70639471652164,7.46168924159014,6.55830191086801,97.761033,1.106903113,98.7242238,4.61903334184638,4.61688502452807,6.52869112829007,7.7210376448568,12.1527746676682,9.36832526323976,12.1588223688752,9.01927368777953,6.22059156174887,594150500461,669488756006,0.141969262930103,0.139187308069092
France,2017,HIGH,21.179528554544,1.2503e+11,1578164902,8.97746117689741,20.7412264585324,114390490016.045,1018122883.536,9.32682751066198,7.7290502616135,7.4760056811099,6.60219283451711,99.8251833,1.129681176,99.5020148,4.62792619970273,4.60106574227139,6.5716154671017,7.73512945424881,12.169710479369,9.39408907657674,12.1758051859837,9.04548082301165,6.27333614640835,638826987470.807,740247417856.642,0.195718093399605,0.154530076372652
France,2017,LOW,22.5423498439166,75298032768.097,6166207659,7.10754018822482,22.8167930352641,110994577065.17,8113482615.386,7.22112433252058,7.7290502616135,7.4760056811099,6.60219283451711,99.8251833,1.129681176,99.5020148,4.62792619970273,4.60106574227139,6.5716154671017,7.73512945424881,12.169710479369,9.39408907657674,12.1758051859837,9.04548082301165,6.27333614640835,638826987470.807,740247417856.642,0.117869210670343,0.149942538653563
France,2017,MED,23.5773451574485,183440066848.102,17358448281,6.96297886844953,23.1358029842045,206265681168.07,11162245509.683,7.52179809096044,7.7290502616135,7.4760056811099,6.60219283451711,99.8251833,1.129681176,99.5020148,4.62792619970273,4.60106574227139,6.5716154671017,7.73512945424881,12.169710479369,9.39408907657674,12.1758051859837,9.04548082301165,6.27333614640835,638826987470.807,740247417856.642,0.287151404755712,0.278644242711855
France,2017,PRIM,23.8565148779643,161387578082.72,22948418903,6.55572993429233,24.8196729360525,206057983268.32,60123879922.576,5.83692068824207,7.7290502616135,7.4760056811099,6.60219283451711,99.8251833,1.129681176,99.5020148,4.62792619970273,4.60106574227139,6.5716154671017,7.73512945424881,12.169710479369,9.39408907657674,12.1758051859837,9.04548082301165,6.27333614640835,638826987470.807,740247417856.642,0.252631121176757,0.278363663685519
France,2017,RES,24.2034399078863,93671309771.888,32465372862,5.6647880650036,23.0580430014224,102538686339.037,10327158415.192,6.90063317658062,7.7290502616135,7.4760056811099,6.60219283451711,99.8251833,1.129681176,99.5020148,4.62792619970273,4.60106574227139,6.5716154671017,7.73512945424881,12.169710479369,9.39408907657674,12.1758051859837,9.04548082301165,6.27333614640835,638826987470.807,740247417856.642,0.146630169997583,0.138519478576411
France,2018,HIGH,20.8825676090887,1.31248e+11,1172691779,9.32295707710625,17.6081106350392,114919192709.414,44371620.053,12.4645545971767,7.74752904710321,7.48522838596101,6.63251982500398,101.8411658,1.18095451,100.3509877,4.61595862889355,4.58574827173151,6.61589060496822,7.74420911910017,12.1770225427291,9.41103518532931,12.1831794121273,9.06219957987433,6.30403025049034,695248603732.871,794739579335.039,0.188778516483621,0.144599810677061
France,2018,LOW,22.9682571468823,82712282687.994,9440333519,6.77554698806938,23.3544680004781,120262331164.225,13890458471.538,6.76364347224904,7.74752904710321,7.48522838596101,6.63251982500398,101.8411658,1.18095451,100.3509877,4.61595862889355,4.58574827173151,6.61589060496822,7.74420911910017,12.1770225427291,9.41103518532931,12.1831794121273,9.06219957987433,6.30403025049034,695248603732.871,794739579335.039,0.118967923479317,0.15132294186839
France,2018,MED,22.7388417582402,202619291226.018,7505048454,7.90092307026823,23.2310378964499,220378758765.951,12277545924.961,7.49274582328388,7.74752904710321,7.48522838596101,6.63251982500398,101.8411658,1.18095451,100.3509877,4.61595862889355,4.58574827173151,6.61589060496822,7.74420911910017,12.1770225427291,9.41103518532931,12.1831794121273,9.06219957987433,6.30403025049034,695248603732.871,794739579335.039,0.291434301540674,0.277296820865953
France,2018,PRIM,22.7882477207065,175603987307.88,7885155047,7.70841968993596,24.7222411592169,224475785149.823,54542233178.001,6.01996270383451,7.74752904710321,7.48522838596101,6.63251982500398,101.8411658,1.18095451,100.3509877,4.61595862889355,4.58574827173151,6.61589060496822,7.74420911910017,12.1770225427291,9.41103518532931,12.1831794121273,9.06219957987433,6.30403025049034,695248603732.871,794739579335.039,0.252577259939886,0.28245200187166
France,2018,RES,23.2196027842727,103065042510.979,12137950476,6.74419350828056,22.5516406283259,114703511545.626,6223763520.522,7.51914603331995,7.74752904710321,7.48522838596101,6.63251982500398,101.8411658,1.18095451,100.3509877,4.61595862889355,4.58574827173151,6.61589060496822,7.74420911910017,12.1770225427291,9.41103518532931,12.1831794121273,9.06219957987433,6.30403025049034,695248603732.871,794739579335.039,0.148241998556503,0.144328424716935
France,2019,HIGH,21.1875008207551,1.33644e+11,1590796738,9.03611475037837,21.4796511679666,115088410096.262,2130561012.135,8.59448547141427,7.76579127863184,7.50050295104658,6.65569244214197,102.0895735,1.11947451,101.4677465,4.58139058307751,4.59845486762489,6.63194828452881,7.75924962100733,12.1745991540739,9.42598032155283,12.1808716443989,9.076603929759,6.34143403463951,683444747849.229,774661377799.864,0.195544702656026,0.148566087576391
France,2019,LOW,22.5392460729916,82148656023.739,6147098833,7.19772043426485,22.7657222553185,119300540824.403,7709523774.152,7.34435963002395,7.76579127863184,7.50050295104658,6.65569244214197,102.0895735,1.11947451,101.4677465,4.58139058307751,4.59845486762489,6.63194828452881,7.75924962100733,12.1745991540739,9.42598032155283,12.1808716443989,9.076603929759,6.34143403463951,683444747849.229,774661377799.864,0.120197947650132,0.154003470733537
France,2019,MED,23.5708789739566,197153704091.982,17246567480,7.04154069731664,23.6731264089327,218833744082.641,19103290008.756,7.04362189607086,7.76579127863184,7.50050295104658,6.65569244214197,102.0895735,1.11947451,101.4677465,4.58139058307751,4.59845486762489,6.63194828452881,7.75924962100733,12.1745991540739,9.42598032155283,12.1808716443989,9.076603929759,6.34143403463951,683444747849.229,774661377799.864,0.288470581875735,0.282489550084653
France,2019,PRIM,24.0818299527819,174908174227.31,28747882600,6.41086718766198,24.6595165721221,211749595527.708,51226180291.423,6.02432387420201,7.76579127863184,7.50050295104658,6.65569244214197,102.0895735,1.11947451,101.4677465,4.58139058307751,4.59845486762489,6.63194828452881,7.75924962100733,12.1745991540739,9.42598032155283,12.1808716443989,9.076603929759,6.34143403463951,683444747849.229,774661377799.864,0.255921454920443,0.273344717570797
France,2019,RES,24.220036371287,95590213506.198,33008679246,5.66847009728271,23.0240622677848,109689087268.85,9982129365.472,7.00202363953228,7.76579127863184,7.50050295104658,6.65569244214197,102.0895735,1.11947451,101.4677465,4.58139058307751,4.59845486762489,6.63194828452881,7.75924962100733,12.1745991540739,9.42598032155283,12.1808716443989,9.076603929759,6.34143403463951,683444747849.229,774661377799.864,0.139865312897665,0.141596174034623
Germany,1992,HIGH,21.0341976583906,62556232416,1364696175,8.43030423543803,21.0595087601345,64573005824,1399678998,8.43672371975652,7.72376767015312,7.44377309784345,6.02792906158678,90.145448,1.2981,86.8080432,4.68015123953816,4.5335386992729,6.04331193795573,7.7102391078109,11.9342680035912,8.88757066542063,11.938803332289,8.54929942580718,6.32236719518307,529046676064,465926219024,0.118243314335525,0.138590624840269
Germany,1992,LOW,23.8738629522819,66767459952,23350003064,5.65578890604353,23.9568143422677,83385024616,25369521316,5.79509041294932,7.72376767015312,7.44377309784345,6.02792906158678,90.145448,1.2981,86.8080432,4.68015123953816,4.5335386992729,6.04331193795573,7.7102391078109,11.9342680035912,8.88757066542063,11.938803332289,8.54929942580718,6.32236719518307,529046676064,465926219024,0.126203344568264,0.178966156467157
Germany,1992,MED,24.4222806875353,213070388696,40407477343,6.2677779098791,24.2084581361861,121745897040,32628700981,5.92191394826647,7.72376767015312,7.44377309784345,6.02792906158678,90.145448,1.2981,86.8080432,4.68015123953816,4.5335386992729,6.04331193795573,7.7102391078109,11.9342680035912,8.88757066542063,11.938803332289,8.54929942580718,6.32236719518307,529046676064,465926219024,0.40274402682425,0.26129866075154
Germany,1992,PRIM,24.6008238378926,116385314248,48306107452,5.48451854612531,26.0596821816469,122212117024,207766809933,4.07451204042526,7.72376767015312,7.44377309784345,6.02792906158678,90.145448,1.2981,86.8080432,4.68015123953816,4.5335386992729,6.04331193795573,7.7102391078109,11.9342680035912,8.88757066542063,11.938803332289,8.54929942580718,6.32236719518307,529046676064,465926219024,0.219990635068125,0.26229929124831
Germany,1992,RES,25.0415425304585,70267280752,75059166824,4.5391997597918,25.7562437755921,74010174520,153389116612,3.8763948246087,7.72376767015312,7.44377309784345,6.02792906158678,90.145448,1.2981,86.8080432,4.68015123953816,4.5335386992729,6.04331193795573,7.7102391078109,11.9342680035912,8.88757066542063,11.938803332289,8.54929942580718,6.32236719518307,529046676064,465926219024,0.132818679203836,0.158845266692724
Germany,1993,HIGH,21.0088396403099,56208757152,1330525269,8.34866894859535,20.9259625425723,53488054816,1224700967,8.38193183486739,7.71395119495248,7.44621455210057,5.95875280456998,92.5665912,1.171,90.64862,4.77322118518218,4.55410443307944,5.98216140678184,7.71325651459184,11.9364681119576,8.88767851158846,11.9410558029192,8.54388127514376,6.2670056528901,449228191208,372041866688,0.125122951435553,0.143768913139165
Germany,1993,LOW,23.8442653802977,56178194776,22669026998,5.51269933093793,23.8038133139696,69780175856,21770317883,5.76997266486941,7.71395119495248,7.44621455210057,5.95875280456998,92.5665912,1.171,90.64862,4.77322118518218,4.55410443307944,5.98216140678184,7.71325651459184,11.9364681119576,8.88767851158846,11.9410558029192,8.54388127514376,6.2670056528901,449228191208,372041866688,0.125054918358827,0.187560008977481
Germany,1993,MED,24.3999500720685,172769064336,39515153653,6.08044176537557,24.0505028915035,89867665760,27861256130,5.77627133924667,7.71395119495248,7.44621455210057,5.95875280456998,92.5665912,1.171,90.64862,4.77322118518218,4.55410443307944,5.98216140678184,7.71325651459184,11.9364681119576,8.88767851158846,11.9410558029192,8.54388127514376,6.2670056528901,449228191208,372041866688,0.384590877681595,0.241552561167436
Germany,1993,PRIM,24.3762723591288,103460023928,38590515050,5.59134895965881,26.0296999282199,100629595144,201629950928,3.91018249543801,7.71395119495248,7.44621455210057,5.95875280456998,92.5665912,1.171,90.64862,4.77322118518218,4.55410443307944,5.98216140678184,7.71325651459184,11.9364681119576,8.88767851158846,11.9410558029192,8.54388127514376,6.2670056528901,449228191208,372041866688,0.230306169454304,0.270479223319212
Germany,1993,RES,25.0232905645987,60612151016,73701616145,4.40964084312645,25.6525765799594,58276375112,138284166157,3.74105622456409,7.71395119495248,7.44621455210057,5.95875280456998,92.5665912,1.171,90.64862,4.77322118518218,4.55410443307944,5.98216140678184,7.71325651459184,11.9364681119576,8.88767851158846,11.9410558029192,8.54388127514376,6.2670056528901,449228191208,372041866688,0.134925083069721,0.156639293396707
