"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","6146230979","true",,"false","24705919396",,"24705919396","0","true","false",
"C","A","20000101","2000","52","2000","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","21129962934","true",,"false","57977986733",,"57977986733","0","true","false",
"C","A","20000101","2000","52","2000","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","3125337035","true",,"false","9820590356",,"9820590356","0","true","false",
"C","A","20000101","2000","52","2000","251","FRA","France","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","33707855837","true",,"false","96909354955",,"96909354955","0","true","false",
"C","A","20000101","2000","52","2000","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","39937095883","true",,"false","132129948000",,"132129948000","0","true","false",
"C","A","20000101","2000","52","2000","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","8950591761","false",,"false","10005004130",,"10005004130","0","true","false",
"C","A","20000101","2000","52","2000","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","3685549177.283","true","0","false","12502321297.324997","0","12502321297.324997","0","false","true",
"C","A","20000101","2000","52","2000","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"true","27448357387","true","-71","true","74131505684",,"74131505684","0","false","false",
"C","A","20000101","2000","52","2000","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","13581256470","true",,"false","41355597064",,"41355597064","0","true","false",
"C","A","20000101","2000","52","2000","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","3894941081","true",,"false","14011352611",,"14011352611","0","true","false",
"C","A","20000101","2000","52","2000","724","ESP","Spain","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","781,782,783,784,785,266,267,512,513,533,553,554,562,571,572,573,574,575,579,581,582,583,591,593,597,598,653,671,672,679,786,791,882,711,713,714,721,722,723,724,725,726,727,728,731,733,735,737,741,742,743,744,745,746,747,748,749,762,763,772,773,775,793,811,812,813,872,873,884,885,891","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","10326731902.664999","true","0","false","57856477292.484","0","57856477292.484","0","false","true",
