"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","349481968","true",,"false","12426271828",,"12426271828","0","true","false",
"C","A","20000101","2000","52","2000","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","372108000","true",,"false","23842600615",,"23842600615","0","true","false",
"C","A","20000101","2000","52","2000","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","162595169","true",,"false","8507142132",,"8507142132","0","true","false",
"C","A","20000101","2000","52","2000","251","FRA","France","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","1747866259","true",,"false","61421688403",,"61421688403","0","true","false",
"C","A","20000101","2000","52","2000","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","2385666560","true",,"false","97848465000",,"97848465000","0","true","false",
"C","A","20000101","2000","52","2000","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","1199645381","false",,"false","4165324274",,"4165324274","0","true","false",
"C","A","20000101","2000","52","2000","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","325468570.527","true","0","false","20732347250.979","0","20732347250.979","0","false","true",
"C","A","20000101","2000","52","2000","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"true","974690318","true","-19","true","37145352887",,"37145352887","0","false","false",
"C","A","20000101","2000","52","2000","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"false","-1","n/a",,"false","641039542","true",,"false","51330858205",,"51330858205","0","true","false",
"C","A","20000101","2000","52","2000","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","104117789","true",,"false","5568791982",,"5568791982","0","true","false",
"C","A","20000101","2000","52","2000","724","ESP","Spain","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","439096698.24899995","true","0","false","24008706120.441","0","24008706120.441","0","false","true",
"C","A","20010101","2001","52","2001","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","367504205","true",,"false","12162791796",,"12162791796","0","true","false",
"C","A","20010101","2001","52","2001","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","323534676","true",,"false","25717618802",,"25717618802","0","true","false",
"C","A","20010101","2001","52","2001","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","166173261","true",,"false","7828794458",,"7828794458","0","true","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","1704759800","true",,"false","57268957089",,"57268957089","0","true","false",
"C","A","20010101","2001","52","2001","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","2741685491","true",,"false","104471648000",,"104471648000","0","true","false",
"C","A","20010101","2001","52","2001","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","701287041","true",,"false","3856508902",,"3856508902","0","true","false",
"C","A","20010101","2001","52","2001","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","324444555.444","true","0","false","21908163106.216","0","21908163106.216","0","false","true",
"C","A","20010101","2001","52","2001","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"true","971727636","true","-19","true","36031767761",,"36031767761","0","false","false",
"C","A","20010101","2001","52","2001","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","684012383","true",,"false","45712508276",,"45712508276","0","true","false",
"C","A","20010101","2001","52","2001","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","106787562","true",,"false","5824483823",,"5824483823","0","true","false",
"C","A","20010101","2001","52","2001","724","ESP","Spain","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","635651126.507","true","0","false","22522754567.851","0","22522754567.851","0","false","true",
"C","A","20020101","2002","52","2002","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","354846276","true",,"false","12529400899",,"12529400899","0","true","false",
"C","A","20020101","2002","52","2002","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","636397580","true",,"false","36428580167",,"36428580167","0","true","false",
"C","A","20020101","2002","52","2002","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","174152165","true",,"false","7405775346",,"7405775346","0","true","false",
"C","A","20020101","2002","52","2002","251","FRA","France","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","1702951569","true",,"false","56653006090",,"56653006090","0","true","false",
"C","A","20020101","2002","52","2002","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","2800635696","true",,"false","107854159000",,"107854159000","0","true","false",
"C","A","20020101","2002","52","2002","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","147487578","true",,"false","3578591634",,"3578591634","0","true","false",
"C","A","20020101","2002","52","2002","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","361242606.51699996","true","0","false","22105519542.085","0","22105519542.085","0","false","true",
"C","A","20020101","2002","52","2002","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"true","972882595","true","-19","true","37447782178",,"37447782178","0","false","false",
"C","A","20020101","2002","52","2002","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","757091896","true",,"false","40251052148",,"40251052148","0","true","false",
"C","A","20020101","2002","52","2002","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","148829483","true",,"false","5550253103",,"5550253103","0","true","false",
"C","A","20020101","2002","52","2002","724","ESP","Spain","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","250640356.328","true","0","false","23301739349.798996","0","23301739349.798996","0","false","true",
"C","A","20030101","2003","52","2003","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","346332329","true",,"false","15274704102",,"15274704102","0","true","false",
"C","A","20030101","2003","52","2003","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","410689194","true",,"false","43490758680",,"43490758680","0","true","false",
"C","A","20030101","2003","52","2003","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","171099508","true",,"false","8527459442",,"8527459442","0","true","false",
"C","A","20030101","2003","52","2003","251","FRA","France","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","1664788659","true",,"false","65729465457",,"65729465457","0","true","false",
"C","A","20030101","2003","52","2003","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"true","-1","n/a",,"false","2787264209","true",,"false","120842339000",,"120842339000","0","true","false",
"C","A","20030101","2003","52","2003","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","GG","GG","false","-2","716,718,751,752,759,761,764,771,774,776,778,525,541,542,712,792,871,874,881","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"false","-1","n/a",,"false","277833654","true",,"false","6588224462",,"6588224462","0","true","false",
